TP53	0.0
MDM2	0.0
PPM1D	0.0
ATM	528.3333333333334
ATR	1265.0
RB1	0.0
E2F1	0.0
E2F2	0.0
E2F3	0.0
CCND1	696.911873189421
CCND2	696.911873189421
CCND3	696.911873189421
CCNE1	0.0
CCNE2	0.0
SKP2	0.0
CDC25A	0.0
CDC25B	0.0
CDC25C	0.0
CCNA2	0.0
CDKN1B	0.0
CDH1	0.0
CCNB1	0.0
CDC20	0.0
WEE1	0.0
CHEK1	350.09999999999997
CDKN1A	1920.1666666666667
CDK1	29935.613636363636
CDK2	43652.5
CDK4	297.45454545454544
CDK6	21213.428571428572
TNFSF10	0.0
TNFRSF10A	1750.0
TNFRSF10B	1818.8461538461538
CFLAR	166.29999999999998
CASP8	9525.0
CASP10	1554.0
BFAR	73.99784842025606
CASP3	15406.615384615385
CASP7	2678.95652173913
CASP6	5586.0
XIAP	3475.2
PARP1	96554.00000000001
BID	10640.666666666666
BCL2	0.0
BCL2L1	7830.0
MCL1	1786.3809523809527
BAX	93029.0
CYCS	37395.65217391304
DIABLO	36268.555555555555
APAF1	853.0
CASP9	7202.500000000001
BAD	1054.5384615384614
BBC3	3329.0
PMAIP1	158.04002825418064
BCL2L11	2407.6666666666665
EGF	0.0
NRG1	0.0
EGFR	24061.25
ERBB2	3514.25
ERBB3	341.05882352941177
ERBB4	0.0
EGFRvIII	0.0
MET	1531.8888888888887
HGF	0.0
PDGFRA	363.126341791759
PDGFRB	363.126341791759
PDGFB	0.0
SPRY2	28.594215710421565
CBL	5585.666666666665
GRB2	38834.0
PLCG1	3411.0
PLCG2	3590.0
PIK3CA	2135.0
PIK3CB	1617.0
PIK3CG	0.0
PIK3CD	0.0
PIK3R1	14310.500000000002
PIK3R2	799.0
PIK3R3	7.222222222222222
PIK3R4	6283.0
PIK3C2A	1089.8
RASGRP1	0.0
RASGRP3	30598.72043750703
NRAS	4224.071428571428
KRAS	16960.875
HRAS	111262.33333333333
NF1	620.5
RAF1	4808.166666666667
BRAF	2825.0
MAP2K1	73625.0
MAP2K2	125846.66666666669
DUSP6	6.400155875145395
RPS6KA1	134935.0
RPS6KA2	5042.202721183424
RPS6KA3	10713.5
RPS6KA4	38211.0
DUSP1	6.400155875145395
FOS	1168.5829831200604
JUN	443.0
MYC	23951.0
CTNNB1	20079.60606060606
PTEN	318.8260869565218
AKT1	74762.0
AKT2	27158.66666666667
PDPK1	12324.333333333334
RICTOR	1586.5
MTOR	18826.0
GSK3B	44502.333333333336
TSC1	200.0
TSC2	2007.0
PRKCA	1703.0
PRKCB	1519.9802142292804
PRKCG	0.0
PRKCD	19599.666666666668
PEBP1	88798.21621621621
MAPK1	124410.66666666667
MAPK3	38157.5
FOXO3	3023.0
RHEB	10741.612903225807
RPTOR	10211.0
RPS6KB1	16441.666666666668
RPS6KB2	6099.5
EIF4EBP1	1420.421052631579
SOS1	592.3333333333334
CDKN2A	0.0
MDM4	12.288010741266802
FGFR1	196.87362774782304
FGFR2	196.87362774782304
FGF1	0.0
FGF2	0.0
EIF4E	28273.684210526317
IRS1	70.0
IRS2	1374.0
IGF1	0.0
IGF2	0.0
IGF1R	1555.3333333333333
MSH6	9592.399999999998
BRCA2	433.0970512748726
MGMT	25350.4
INSR	341.3333333333334
INS	0.0
